,price,address,bedrooms,bathrooms,floor_area
656,"€360,000 ","47 Grosvenor Lodge, Rathmines, Dublin 6",2 Bed,1 Bath,53 m²
657,"€335,000 ","Apartment 107, Kilmainham Bank, Kilmainham, Dublin 8",3 Bed,1 Bath,750 m²
658,"€370,000 ","Apartment 23, Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",2 Bed,1 Bath,50 m²
659,"€2,150,000 ","38 Belgrave Square West, Rathmines, Dublin 6",4 Bed,4 Bath,232 m²
660,"€350,000 ","90 Wyckham Point, Dundrum, Dublin 16",1 Bed,1 Bath,49 m²
661,"€275,000 ","28 Slane Road, Crumlin, Crumlin, Dublin 12",2 Bed,1 Bath,84 m²
662,"€750,000 ","THE IVY STUDIOS, 36 Faussagh Avenue, Cabra, Dublin 7",3 Bed,3 Bath,220 m²
663,"€275,000 ","26 The Corn Exchange Poolbeg Street Dublin 2, Dublin 2",1 Bed,1 Bath,42 m²
664,"€349,950 ","29 Red Arches Park, Baldoyle, Dublin 13",3 Bed,2 Bath,103 m²
665,"€369,950 ","53 Saint Margaret's Road, Hampton Wood, Finglas, Dublin 11",4 Bed,3 Bath,150 m²
666,"€380,000 ","62 Saint Jarlath Road, Cabra, Dublin 7",3 Bed,2 Bath,74 m²
667,"€695,000 ","20 Belmont Drive, Stepaside, Dublin 18",5 Bed,5 Bath,165 m²
668,"€315,000 ","86 Fassaugh Avenue, Cabra, Dublin 7",3 Bed,1 Bath,85 m²
669,"€300,000 ","6 Irvine Terrace, East Wall, Dublin 3",2 Bed,1 Bath,65 m²
670,"€395,000 ","210 Saint Peter's Road, Walkinstown, Walkinstown, Dublin 12",4 Bed,2 Bath,125 m²
671,"€1,299,950 ","Meer, Church Road, Killiney, Co. Dublin",4 Bed,3 Bath,269 m²
672,"€435,000 ","46 Cremorne, Terenure, Dublin 6",2 Bed,1 Bath,73 m²
673,"€1,100,000 ","3 Annsbrook, Clonskeagh, Clonskeagh, Dublin 14",4 Bed,2 Bath,162 m²
674,"€375,000 ","1 Killarney Avenue, Killarney Street, Dublin 1",3 Bed,1 Bath,90 m²
675,"€320,000 ","21 Westpark, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,108 m²
676,"€385,000 ","57 Belmayne Park North, Balgriffin, Belmayne",3 Bed,4 Bath,121 m²
677,"€925,000 ","Cedar House,  Quinns Road, Shankill, Dublin 18",4 Bed,4 Bath,162 m²
678,"€365,000 ","165 Shanliss Avenue, Santry, Santry, Dublin 9",3 Bed,1 Bath,104 m²
679,"€395,000 ","28 Shanowen Park, Santry, Santry, Dublin 9",3 Bed,1 Bath,79 m²
680,"€795,000 ","31 Fosterbrook, Stillorgan Road, Blackrock, Co. Dublin",4 Bed,2 Bath,116 m²
681,"€235,000 ","131 Premier Square, Finglas, Dublin 11",2 Bed,1 Bath,59 m²
682,"€220,000 ","1 Deerpark Place, Kiltipper, Dublin 24",2 Bed,1 Bath,55 m²
683,"€220,000 ","43 Marlfield Close, Kiltipper, Dublin 24",2 Bed,2 Bath,72 m²
684,"€1,695,000 ","47 Montpelier Parade, Monkstown, Co. Dublin",4 Bed,2 Bath,245 m²
685,"€1,595,000 ","9 Whitebeam Avenue, Clonskeagh, Dublin 14",5 Bed,3 Bath,192 m²
686,"€395,000 ","5 James Street North, North Strand, Dublin 3",2 Bed,2 Bath,70 m²
687,"€365,000 ","12 Lanesborough Gardens, Finglas, Dublin 11",3 Bed,3 Bath,122 m²
688,"€350,000 ","178 The Sweepstakes, Ballsbridge, Dublin 4",1 Bed,1 Bath,41 m²
689,"AMV: €395,000 ","3 Clancy Court, Clancy Road, Finglas, Dublin 11",3 Bed,2 Bath,80 m²
690,"€280,000 ","29 Raheen Road, Tallaght, Dublin 24",3 Bed,1 Bath,96 m²
691,"€270,000 ","17 Fernwood Park, Tallaght, Dublin 24",3 Bed,1 Bath,81 m²
692,"€270,000 ","144 Killtipper Gate, Tallaght, Dublin 24",3 Bed,2 Bath,94 m²
693,"€240,000 ","99 Temple Court, Northwood, Santry, Dublin 9",1 Bed,1 Bath,54 m²
694,"€335,000 ","87 Ridge Hall, Shanganagh Road, Ballybrack, Co. Dublin",2 Bed,2 Bath,77 m²
695,"€400,000 ","Apartment 14, Mercer House, Brennanstown Square, Cabinteely, Dublin 18",2 Bed,2 Bath,84 m²
696,"€870,000 ","23 Shrewsbury Park, Ballsbridge, Ballsbridge, Dublin 4",3 Bed,2 Bath,135 m²
697,"€395,000 ","1.2 Beaumont House, 60 Terenure Road East, Terenure, Dublin 6",2 Bed,1 Bath,78 m²
698,"€325,000 ","107 St Mary's Road, East Wall, Dublin 3",2 Bed,1 Bath,60 m²
699,"€695,000 ","42 Murphystown Road, Leopardstown, Dublin 18",4 Bed,3 Bath,150 m²
700,"€325,000 ","134 Stannaway Road, Crumlin, Dublin 12",2 Bed,1 Bath,52 m²
701,"€425,000 ","294 Sundrive Road, Crumlin, Dublin 12",3 Bed,1 Bath,88 m²
702,"€575,000 ","117 Charlemont, Griffith Avenue, Drumcondra, Dublin 9",3 Bed,2 Bath,94 m²
703,"€279,000 ","Apartment 152, The Hardwicke, The Hardwicke, Dublin 7",2 Bed,1 Bath,51 m²
704,"€305,000 ","41 The Oval, Tullyvale, Cabinteely, Dublin 18",2 Bed,1 Bath,58 m²
705,"€1,085,000 ","62 Mount Street Upper Dublin 2, Dublin 2",2 Bed,2 Bath,115 m²
706,"€355,000 ","Apartment 427, Olcovar, Shankill, Dublin 18",2 Bed,2 Bath,71 m²
707,"€525,000 ","5 Saint Barnabas' Gardens, East Wall, East Wall, Dublin 3",4 Bed,2 Bath,123 m²
708,"€225,000 ","Apartment 410, Talbot Hall, Dublin 1",1 Bed,1 Bath,40 m²
709,"€280,000 ","49 St Johns Close, Clondalkin, Dublin 22",2 Bed,1 Bath,70 m²
710,"€325,000 ","10 Mount Eustace Rise, Tyrrelstown, Dublin 15",3 Bed,3 Bath,95 m²
711,"€370,000 ","Apartment 30, Cloncurry House, Dublin 1",2 Bed,2 Bath,57 m²
712,"€395,000 ","48 Clancy Avenue, Finglas East, Finglas, Dublin 11",3 Bed,2 Bath,103 m²
713,"€495,000 ","8 Cherryfield Avenue, Walkinstown, Dublin 12",3 Bed,1 Bath,113 m²
714,"€350,000 ","Apartment 245, John Hogan House, Loreto Abbey, Dublin 14",2 Bed,2 Bath,82 m²
715,"€484,950 ","60 ORourke Park, Sallynoggin, Co. Dublin",3 Bed,1 Bath,98 m²
716,"€525,000 ","117 Oliver Plunkett Road, Monkstown, Co. Dublin",3 Bed,2 Bath,92 m²
717,"€400,000 ","10 Butlers Place, Benson Street, Dublin 2",2 Bed,1 Bath,73 m²
718,"€445,000 ","1 Mount Drummond Square, Harold's Cross Road, Harold's Cross, Dublin 6",2 Bed,1 Bath,68 m²
719,"€445,000 ","16 Aughavannagh Road, Crumlin, Crumlin, Dublin 12",2 Bed,1 Bath,74 m²
720,"€185,000 ","Apartment 58, The Dargle, Prospect Hill, Finglas, Dublin 11",1 Bed,1 Bath,40 m²
721,"€645,000 ","19 Coolamber Park, Knocklyon, Dublin 16",4 Bed,3 Bath,129 m²
722,"€495,000 ","209 Moyville, Rathfarnham, Dublin 16",4 Bed,2 Bath,100 m²
723,"€1,895,000 ","42 Belmont Avenue, Donnybrook, Dublin 4",4 Bed,5 Bath,240 m²
724,"€350,000 ","12 Shanard Avenue, Santry, Dublin 9",3 Bed,1 Bath,94 m²
725,"€585,000 ","78 Granville Road, Cabinteely, Dublin 18",3 Bed,1 Bath,103 m²
726,"€525,000 ","Apartment 50, Orwell Hall, Rathgar, Dublin 6",1 Bed,1 Bath,64 m²
727,"€335,000 ","6 Slaney House, Custom House Square, Dublin 1",2 Bed,1 Bath,60 m²
728,"€265,000 ","4 Beresford House, Custom House Square, Dublin 1",1 Bed,1 Bath,41 m²
729,"€450,000 ","20 Turnapin Grove, Santry, Dublin 9",5 Bed,3 Bath,137 m²
730,"€400,000 ","9 Camden Avenue, Royal Canal Park, Royal Canal Park, Dublin 15",3 Bed,3 Bath,102 m²
731,"€670,000 ","69 Old Cabra Road, Cabra, Dublin 7",4 Bed,1 Bath,119 m²
732,"€375,000 ","108 Rialto Cottages, Rialto, Rialto, Dublin 8",2 Bed,1 Bath,74 m²
733,"€495,000 ","50 Cromwellsfort Road, Walkinstown, Dublin 12",3 Bed,1 Bath,133 m²
734,"€1,100,000 ","3 Old Orchard, Butterfield Avenue, Dublin 14",4 Bed,2 Bath,190 m²
735,"€585,000 ","40 Pecks Lane, Castleknock, Dublin 15",4 Bed,2 Bath,99 m²
736,"€499,000 ","Apartment 125, Cherry, Trimbleston, Goatstown, Dublin 14",2 Bed,2 Bath,76 m²
737,"€450,000 ","64 Culmore Road, Palmerstown, Palmerstown, Dublin 20",3 Bed,2 Bath,130 m²
738,"€425,000 ","3 Glenealy Road, Crumlin, Crumlin, Dublin 12",3 Bed,1 Bath,74 m²
739,"€460,000 ","9 Marne Villas, Grangegorman Lower, Phibsborough, Dublin 7",2 Bed,1 Bath,90 m²
740,"€185,000 ","92 Cedar Brook Avenue, Cherry Orchard, Dublin 10",1 Bed,1 Bath,49 m²
741,"€595,000 ","96 Beechwood Lawn, Dun Laoghaire, Co. Dublin",3 Bed,1 Bath,109 m²
742,"€280,000 ","Apartment 322, Block E, Dublin 1",1 Bed,1 Bath,53 m²
743,"€200,000 ","Apartment 78, Thornfield Square, Clondalkin, Dublin 22",2 Bed,2 Bath,62 m²
744,"€595,000 ","6 Grange Park Avenue, Raheny, Raheny, Dublin 5",4 Bed,2 Bath,138 m²
745,"€349,950 ","Apartment 83, West Courtyard, Tullyvale, Cabinteely, Dublin 18",2 Bed,2 Bath,90 m²
746,"€515,000 ","8 The Lawn, Woodpark, Ballinteer, Dublin 16",3 Bed,1 Bath,100 m²
747,"€259,000 ","Apartment 62, The Moyle, Prospect Hill, Finglas, Dublin 11",2 Bed,2 Bath,70 m²
748,"€265,000 ","Apartment 126, Block 4, Parkgate Place, Parkgate Street South City Centre, Dublin 8",1 Bed,1 Bath,42 m²
749,"€335,000 ","Apartment 50, The Lighthouse, Church Road, East Wall, Dublin 3",2 Bed,2 Bath,72 m²
750,"€695,000 ","Rathbrist, 15 Bird Avenue, Clonskeagh, Dublin 14",4 Bed,1 Bath,108 m²
751,"€495,000 ","Apartment 27, The Dickens, The Gasworks, Dublin 4",2 Bed,2 Bath,76 m²
752,"€250,000 ","147 Cremona Road, Ballyfermot, Dublin 10",2 Bed,1 Bath,67 m²
753,"€440,000 ","Swan Lodge, Swanville Place, Rathmines, Dublin 6",2 Bed,1 Bath,101 m²
754,"€650,000 ","15 Trimleston Drive, Booterstown, Co. Dublin",3 Bed,2 Bath,135 m²
755,"€225,000 ","97 The Island, Chapelizod, Dublin 20",1 Bed,1 Bath,50 m²
756,"€350,000 ","65 Donomore Ave, Killinarden, Tallaght, Dublin 24",5 Bed,2 Bath,165 m²
757,"€495,000 ","31A Beaumont Drive, Churchtown, Churchtown, Dublin 14",3 Bed,3 Bath,83 m²
758,"€299,000 ","Apartment 18 Danes Court, Clontarf, Dublin 3",2 Bed,1 Bath,51 m²
759,"€275,000 ","Apartment 56 Temple Court, Northwood, Santry, Dublin 9",2 Bed,2 Bath,75 m²
760,"€285,000 ","141 Parkview, Verdemont, Blanchardstown, Dublin 15",3 Bed,2 Bath,97 m²
761,"AMV: €250,000 ","26 Church View, Clondalkin, Dublin 22",3 Bed,1 Bath,100 m²
762,"€269,000 ","43 Avonbeg Road, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,74 m²
763,"€250,000 ","27 Kilmartin Park, Tallaght, Dublin 24",3 Bed,1 Bath,81 m²
764,"€495,000 ","93 The Watermill, Raheny, Dublin 5",2 Bed,2 Bath,90 m²
765,"€345,000 ","26 Dalriada Square, Knocklyon, Dublin 16",2 Bed,2 Bath,73 m²
766,"€325,000 ","18 Linenhall Parade, Dublin 7",3 Bed,1 Bath,84 m²
767,"€1,595,000 ","6 Cambridge Road, Rathmines, Dublin 6",4 Bed,2 Bath,176 m²
768,"€295,000 ","Apartment 2, Grantham Mews, Dublin 8",2 Bed,1 Bath,46 m²
769,"€200,000 ","234 Station House, The Tramyard, Inchicore, Dublin 8",1 Bed,1 Bath,46 m²
770,"€825,000 ","2 Charleville, Churchtown Road Lower, Churchtown, Dublin 14",5 Bed,3 Bath,192 m²
771,"€344,950 ","Apartment 26, Village Court, Rathfarnham, Dublin 14",2 Bed,1 Bath,66 m²
772,"€455,000 ","44 Castlefield Court, Clonsilla, Dublin 15",4 Bed,3 Bath,117 m²
773,"€475,000 ","28 Saint Joseph's Square, Clontarf, Clontarf, Dublin 3",2 Bed,2 Bath,83 m²
774,"€260,000 ","Apartment 26, Block A, Reuben Square, Dublin 8",1 Bed,1 Bath,55 m²
775,"€330,000 ","30 Merchant Square, East Wall, East Wall, Dublin 3",2 Bed,1 Bath,60 m²
776,"€395,000 ","68 Pembroke Square, Grand Canal St Upper, Ballsbridge, Dublin 4",2 Bed,2 Bath,56 m²
777,"€925,000 ","6 Ashdale Road, Terenure, Terenure, Dublin 6",6 Bed,6 Bath,125 m²
778,"€375,000 ","3 Birchview Avenue, Kilnamanagh, Dublin 24",3 Bed,1 Bath,117 m²
779,"€795,000 ","20 Marine Court, Sandycove, Co. Dublin",4 Bed,2 Bath,155 m²
780,"€495,000 ","8 Abbey Park, Killester, Dublin 5",3 Bed,3 Bath,110 m²
781,"€695,000 ","36 Temple Square, Temple Road, Dublin 6",3 Bed,2 Bath,84 m²
782,"€645,000 ","62 Holywell, Kilmacud Road Upper, Goatstown, Dublin 14",3 Bed,2 Bath,93 m²
783,"€275,000 ","28 Davis Court, Inchicore, Dublin 8",2 Bed,2 Bath,67 m²
784,"€385,000 ","71 Ardcollum Avenue, Artane, Dublin 5",3 Bed,2 Bath,108 m²
785,"€950,000 ","74 Dartmouth Terrace, Ranelagh, Dublin 6",4 Bed,4 Bath,177 m²
786,"€265,000 ","1 Saint Johns Court, John Street West, Dublin 8",1 Bed,1 Bath,38 m²
787,"€695,000 ","9 Larchfield Road, Goatstown, Goatstown, Dublin 14",3 Bed,1 Bath,131 m²
788,"€210,000 ","Apartment 2, 29 Main Street, Clongriffin, Dublin 13",1 Bed,1 Bath,51 m²
789,"€375,000 ","48 Saint Patrick's Road, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,102 m²
790,"€390,000 ","1 Church Court, East Road, East Wall, Dublin 3",3 Bed,2 Bath,93 m²
791,"€495,000 ","103 Shelmartin Avenue, Marino, Dublin 3",3 Bed,1 Bath,85 m²
792,"€495,000 ","6 Marino Green, Marino, Dublin 3",3 Bed,2 Bath,85 m²
793,"€595,000 ","7 Oakdale Drive Dun Laoghaire, Dun Laoghaire, Co. Dublin",4 Bed,3 Bath,139 m²
794,"€400,000 ","31 Newhall Court, Blessington Road, Tallaght, Dublin 24",3 Bed,4 Bath,138 m²
795,"€425,000 ","10 The Telford, Heuston South Quarter, Kilmainham, Dublin 8",2 Bed,3 Bath,87 m²
796,"€320,000 ","48 Belmayne Park South, Balgriffin, Balgriffin, Dublin 13",3 Bed,2 Bath,112 m²
797,"€295,000 ","3 Reilly's Terrace, Dolphin's Barn Street, Dublin 8",2 Bed,1 Bath,66 m²
798,"€255,000 ","13 Woodford Meadows, Clondalkin, Clondalkin, Dublin 22",2 Bed,1 Bath,60 m²
799,"€525,000 ","116 Whitehall Road West, Perrystown, Dublin 12",3 Bed,2 Bath,125 m²
800,"€250,000 ","34 Wadelai Road, Glasnevin, Glasnevin, Dublin 11",2 Bed,1 Bath,54 m²
801,"€495,000 ","7 Richmond Row, Portobello, Dublin 8",2 Bed,1 Bath,68 m²
802,"€295,000 ","112 Whitechurch Way, Rathfarnham, Rathfarnham, Dublin 16",3 Bed,1 Bath,84 m²
803,"€430,000 ","63 Gleann Na Ré­, Druid Valley, Cabinteely, Dublin 18",3 Bed,4 Bath,120 m²
804,"€330,000 ","Marcella, 296 Clogher Road, Crumlin, Dublin 12",2 Bed,1 Bath,61 m²
805,"€270,000 ","2 Priestfield Cottages, South Circular Road, Dublin 8",2 Bed,1 Bath,82 m²
806,"€385,000 ","86 Milltown Hall, Mount St Annes, Milltown, Dublin 6",1 Bed,1 Bath,48 m²
807,"€525,000 ","25 Parkside Boulevard, Balgriffin, Dublin 13",4 Bed,3 Bath,165 m²
808,"€460,000 ","11 Knightswood, Santry, Dublin 9",3 Bed,2 Bath,124 m²
809,"€645,000 ","5 The Courtyard Foxrock Park Foxrock Dublin 18, Foxrock, Dublin 18",3 Bed,3 Bath,150 m²
810,"€350,000 ","30 Shanliss Avenue, Santry, Dublin 9",3 Bed,1 Bath,93 m²
811,"€600,000 ","19 Landscape Park, Churchtown, Dublin 14",3 Bed,2 Bath,105 m²
812,"€685,000 ","1 Stonepark Abbey, Rathfarnham, Dublin 14",4 Bed,3 Bath,146 m²
813,"€495,000 ","14 The Square, Irishtown, Dublin 4",3 Bed,1 Bath,78 m²
814,"€300,000 ","12 Foster Terrace, Ballybough, Dublin 3",2 Bed,1 Bath,70 m²
815,"€525,000 ","18 Glenamuck Cottages, Carrickmines, Dublin 18",3 Bed,2 Bath,99 m²
816,"€554,000 ","113 Eaton Wood, Quinns Road, Shankill, Dublin 18",3 Bed,2 Bath,91 m²
817,"€290,000 ","Apartment 10, Newlands Court, Kilmore Road, Kilmore, Dublin 5",2 Bed,2 Bath,75 m²
818,"€255,000 ","25 Premier Square, Finglas Road, Finglas, Dublin 11",2 Bed,2 Bath,70 m²
819,"€795,000 ","2 Seafort Parade, Blackrock, Co. Dublin",2 Bed,2 Bath,107 m²
820,"€350,000 ","68 Shelbourne Village, Ringsend, Dublin 4",2 Bed,1 Bath,53 m²
821,"€328,000 ","Apartment 116, The Waxworks Building, Ashtown, Dublin 15",2 Bed,2 Bath,69 m²
822,"€435,000 ","Apartment 25, Merrion Woods, Blackrock, Co. Dublin",2 Bed,2 Bath,72 m²
823,"€400,000 ","1 Ballsbridge Gardens, Ballsbridge, Ballsbridge, Dublin 4",1 Bed,1 Bath,53 m²
824,"€275,000 ","11 Fortfield Court, Fortfield Road, Terenure, Dublin 6",1 Bed,1 Bath,50 m²
825,"€695,000 ","1 Killiney Hill Plaza, Killiney Hill Road, Killiney, Co. Dublin",2 Bed,2 Bath,90 m²
826,"€1,350,000 ","House 1, 150 Howth Road, Clontarf, Dublin 3",4 Bed,4 Bath,200 m²
827,"€750,000 ","10 Hampton Crescent, St Helens Wood, Booterstown, Co. Dublin",4 Bed,2 Bath,109 m²
828,"€615,000 ","67 Rockville Drive, Blackrock, Co. Dublin",4 Bed,2 Bath,112 m²
829,"€415,000 ","Apartment 36, The Holly, Rockfield, Dublin 16",2 Bed,2 Bath,67 m²
830,"€485,000 ","8 Sycamore Hall, Clay Farm, Leopardstown, Dublin 18",2 Bed,2 Bath,83 m²
831,"€875,000 ","22 The Green, Cypress Downs, Templeogue, Dublin 6W",4 Bed,3 Bath,172 m²
832,"€550,000 ","13 Stocking Wood Copse, Rathfarnham, Dublin 16",4 Bed,4 Bath,120 m²
833,"€385,000 ","16 Kilfenora Road, Kimmage, Dublin 12",3 Bed,2 Bath,104 m²
834,"€349,950 ","2 Clonfert Road, Kimmage, Dublin 12",3 Bed,1 Bath,74 m²
835,"€350,000 ","38 Kilbarron Avenue, Coolock, Dublin 5",3 Bed,1 Bath,88 m²
836,"€475,000 ","111 Eaton Wood, Quinns Road, Shankill, Dublin 18",3 Bed,2 Bath,75 m²
837,"€385,000 ","Apartment 14, Grosvenor House, Grosvenor Terrace, Monkstown, Co. Dublin",2 Bed,1 Bath,71 m²
838,"€550,000 ","79 Larkfield Grove, Harolds Cross, Dublin 6W",3 Bed,1 Bath,76 m²
839,"€280,000 ","49 Myrtle House, Longfield Road, The Coast, Baldoyle, Dublin 13",2 Bed,2 Bath,71 m²
840,"€275,000 ","20 Riverside, Watery Lane, Clondalkin, Dublin 22",2 Bed,1 Bath,86 m²
841,"€450,000 ","86 Clancy Road, Finglas, Dublin 11",4 Bed,3 Bath,125 m²
842,"€290,000 ","Apartment 39, East Courtyard, Tullyvale, Cherrywood, Co. Dublin",2 Bed,2 Bath,71 m²
843,"€385,000 ","99 East Courtyard, Tullyvale, Cabinteely, Dublin 18",3 Bed,2 Bath,97 m²
844,"€425,000 ","66 Ashgrove, Kill Avenue, Dun Laoghaire, Co. Dublin",3 Bed,1 Bath,88 m²
845,"€575,000 ","38 Saint Domhnachs Well, Sutton, Sutton, Dublin 13",4 Bed,3 Bath,108 m²
846,"€550,000 ","5 Grange Manor Road, Rathfarnham, Dublin 14",3 Bed,3 Bath,98 m²
847,"€990,000 ","19 Merton Drive, Ranelagh, Ranelagh, Dublin 6",3 Bed,2 Bath,120 m²
848,"€895,000 ","14 Butterfield Avenue, Rathfarnham, Dublin 14",4 Bed,3 Bath,140 m²
849,"€525,000 ","41 Llewellyn Close, Rathfarnham, Rathfarnham, Dublin 14",3 Bed,2 Bath,93 m²
850,"€440,000 ","14 The Way, The Paddocks, Clonsilla, Dublin 15",3 Bed,3 Bath,126 m²
851,"€315,000 ","2 Talavera House, Myrtle Road, The Coast, Baldoyle, Dublin 13",2 Bed,2 Bath,72 m²
852,"€345,000 ","51 Railway Avenue, Inchicore, Inchicore, Dublin 8",2 Bed,1 Bath,61 m²
853,"€475,000 ","26 Shanowen Road, Santry, Santry, Dublin 9",3 Bed,2 Bath,115 m²
854,"€375,000 ","24 Deerhaven Avenue, Clonee, Dublin 15",3 Bed,3 Bath,91 m²
855,"€350,000 ","97 Carnlough Road, Cabra West, Cabra, Dublin 7",3 Bed,1 Bath,99 m²
856,"€425,000 ","20 Cadogan Road, Fairview, Dublin 3",3 Bed,2 Bath,95 m²
857,"€650,000 ","11 Glenmurray Park, Terenure, Dublin 12",4 Bed,2 Bath,130 m²
858,"€395,000 ","503 The Distillery, Distillery Road, Drumcondra, Dublin 3",2 Bed,1 Bath,75 m²
859,"€495,000 ","8 Eastmoreland Lane, Ballsbridge, Dublin 4",2 Bed,2 Bath,80 m²
860,"€510,000 ","Rathmore Park, Raheny, Dublin 5",3 Bed,2 Bath,110 m²
861,"€440,000 ","17 The Green, Hansfield Wood, Clonsilla, Dublin 15",3 Bed,3 Bath,110 m²
862,"€295,000 ","25 Woodbrook Hall, Porterstown, Dublin 15",2 Bed,2 Bath,80 m²
863,"€285,000 ","72 Lanesborough Square, Finglas, Finglas, Dublin 11",3 Bed,3 Bath,110 m²
864,"€475,000 ","3 Greenmount Avenue, Harold's Cross Road, Harold's Cross, Dublin 12",3 Bed,2 Bath,100 m²
865,"€575,000 ","17 Leinster Place, Rathmines, Rathmines, Dublin 6",3 Bed,1 Bath,90 m²
866,"€425,000 ","40 Huntstown Road (House Plus Site), Clonsilla, Dublin 15",3 Bed,1 Bath,72 m²
867,"€325,000 ","45 Keeper Road, Drimnagh, Dublin 12",3 Bed,2 Bath,84 m²
868,"€205,000 ","12 Green Isle Court, Clondalkin, Clondalkin, Dublin 22",2 Bed,1 Bath,53 m²
869,"€795,000 ","Longford House, Sallynoggin Road Lower, Sallynoggin, Co. Dublin",4 Bed,3 Bath,99 m²
870,"€450,000 ","2 Melvin Road, Terenure, Terenure, Dublin 6",2 Bed,1 Bath,60 m²
871,"€850,000 ","22 Vale View Close, The Park, Cabinteely, Dublin 18",4 Bed,3 Bath,195 m²
872,"€350,000 ","118 Pembroke Square, Grand Canal Street Upper, Ballsbridge, Dublin 4",1 Bed,2 Bath,52 m²
873,"€299,000 ","17 Casino Park, Marino, Marino, Dublin 3",2 Bed,2 Bath,78 m²
874,"€770,000 ","82 Balally Drive, Dundrum, Dundrum, Dublin 16",4 Bed,2 Bath,147 m²
875,"€425,000 ","40 Huntstown Road (House Plus Site), Clonsilla, Dublin 15",3 Bed,1 Bath,72 m²
876,"€315,000 ","Saint Kierans, 52 Finglas Place, Finglas, Dublin 11",2 Bed,1 Bath,64 m²
877,"€490,000 ","10 Warren Crescent, Castleknock, Dublin 15",3 Bed,1 Bath,85 m²
878,"€750,000 ","31 Orchardstown Avenue, Rathfarnham, Dublin 14",4 Bed,2 Bath,158 m²
879,"€245,000 ","14 Newlands Manor Drive, Clondalkin, Dublin 22",2 Bed,2 Bath,67 m²
880,"€875,000 ","9 Iona Road, Glasnevin, Dublin 9",5 Bed,5 Bath,170 m²
881,"€250,000 ","93 Longmeadows, Islandbridge, Dublin 8",1 Bed,1 Bath,44 m²
882,"€200,000 ","Apartment 61, Block C1, Geraldstown Woods, Santry, Dublin 9",2 Bed,2 Bath,61 m²
883,"€1,250,000 ","Shandon, Ferndale Road Rathmichael, Rathmichael, Co. Dublin",4 Bed,3 Bath,220 m²
884,"€395,000 ","163 Beaumont Road, Beaumont, Dublin 9",4 Bed,2 Bath,100 m²
885,"€325,000 ","13 Clogher Road, Crumlin, Dublin 12",2 Bed,2 Bath,58 m²
886,"€700,000 ","24 Butterfield Grove, Rathfarnham, Dublin 14",4 Bed,2 Bath,126 m²
887,"€495,000 ","48 Avondale Park, Raheny, Dublin 5",3 Bed,1 Bath,84 m²
888,"€445,000 ","32 Nutgrove Avenue, Rathfarnham, Dublin 14",3 Bed,1 Bath,83 m²
889,"€220,000 ","125 Hampton Wood Avenue, Hampton Wood, Ballymun, Dublin 11",1 Bed,1 Bath,53 m²
890,"€349,950 ","31 Yellow Meadows Drive, Clondalkin, Clondalkin, Dublin 22",3 Bed,2 Bath,111 m²
891,"€319,000 ","51 Heathfield Park, Finglas, Dublin 11",3 Bed,3 Bath,93 m²
892,"€1,150,000 ","10 Sandymount Castle Park, Sandymount, Sandymount, Dublin 4",4 Bed,1 Bath,139 m²
893,"€395,000 ","21 Howth Junction Cottages, Kilbarrack, Dublin 5",4 Bed,1 Bath,102 m²
894,"€2,350,000 ","Shandon, 16 Ailesbury Drive, Ballsbridge, Dublin 4",5 Bed,2 Bath,250 m²
895,"€275,000 ","Apt. 4 Richmond Hall, Richmond Road, Drumcondra, Dublin 9",1 Bed,1 Bath,47 m²
896,"€345,000 ","28 Raheen Close, Tallaght, Tallaght, Dublin 24",4 Bed,3 Bath,115 m²
897,"€395,000 ","24 Lorcan Road, Santry, Santry, Dublin 9",3 Bed,2 Bath,105 m²
898,"€430,000 ","4 Fleming Road, Drumcondra, Dublin 9",2 Bed,2 Bath,90 m²
899,"€895,000 ","20 Bantry Road, Drumcondra, Dublin 9",3 Bed,1 Bath,108 m²
900,"€475,000 ","Apartment 26 26 James's Walk, Rialto, Dublin 8",3 Bed,2 Bath,85 m²
901,"€195,000 ","34 Kings Avenue, Ballybough, Dublin 3",1 Bed,1 Bath,36 m²
902,"€275,000 ","128 Parkgate Place, Islandbridge, Dublin 8",1 Bed,1 Bath,48 m²
903,"€650,000 ","60 Brighton Wood, Foxrock, Dublin 18",2 Bed,2 Bath,104 m²
904,"€875,000 ","""The Moorings"", ""The Moorings"", 10 Beechpark Avenue, Castleknock, Dublin 15",4 Bed,3 Bath,133 m²
905,"€365,000 ","7 Huntstown Green, Huntstown, Dublin 15",3 Bed,2 Bath,103 m²
906,"€465,000 ","33 Charnwood Heath, Clonsilla, Dublin 15",4 Bed,3 Bath,130 m²
907,"€460,000 ","10 Ayrfield Road, Ayrfield, Dublin 13",3 Bed,2 Bath,116 m²
908,"€295,000 ","12 Chamberlain Court, Richmond Avenue, Fairview, Dublin 3",2 Bed,2 Bath,65 m²
909,"€895,000 ","70 Kincora Grove, Clontarf, Dublin 3",4 Bed,2 Bath,170 m²
910,"€385,000 ","12 St Peters Drive, Greenhills, Walkinstown, Dublin 12",3 Bed,1 Bath,90 m²
911,"€299,000 ","104 Tolka Road, Drumcondra, Dublin 3",2 Bed,1 Bath,66 m²
